Target Name	Target Accession	Target Length	Query Name	Query Accession	Query Length	E-value	Score	Bias	Domain Index	Domain Count	Cond. E-value	Domain Ind. E-value	Domain Bit-score	Domain Bias	Query Ali. Start	Query Ali. End	Target Ali. Start	Target Ali. End	Target Env. Start	Target Env. End	Acc	Description	Mapped PDB(s)	Number of Identical Sequences
PEPT_STAA1	PEPT_STAA1	408	Peptidase_M20	-	207	8.2e-11	46.9	0.0	1	1	3.9e-13	2.0e-10	45.6001091003418	0.04	36	206	139	402	130	403	0.76	Peptidase T		0
PEPT_STAA2	PEPT_STAA2	408	Peptidase_M20	-	207	8.2e-11	46.9	0.0	1	1	3.9e-13	2.0e-10	45.6001091003418	0.04	36	206	139	402	130	403	0.76	Peptidase T		0
PEPT_STAAM	PEPT_STAAM	408	Peptidase_M20	-	207	8.2e-11	46.9	0.0	1	1	3.9e-13	2.0e-10	45.6001091003418	0.04	36	206	139	402	130	403	0.76	Peptidase T		0
PEPT_STAA9	PEPT_STAA9	408	Peptidase_M20	-	207	8.2e-11	46.9	0.0	1	1	3.9e-13	2.0e-10	45.6001091003418	0.04	36	206	139	402	130	403	0.76	Peptidase T		0
PEPT_STAAN	PEPT_STAAN	408	Peptidase_M20	-	207	8.2e-11	46.9	0.0	1	1	3.9e-13	2.0e-10	45.6001091003418	0.04	36	206	139	402	130	403	0.76	Peptidase T		0
PEPT_STAAB	PEPT_STAAB	408	Peptidase_M20	-	207	9.0e-11	46.8	0.0	1	1	3.9e-13	2.0e-10	45.6001091003418	0.04	36	206	139	402	130	403	0.76	Peptidase T		0
PEPT_STAA8	PEPT_STAA8	408	Peptidase_M20	-	207	9.2e-11	46.7	0.0	1	1	3.9e-13	2.0e-10	45.6001091003418	0.04	36	206	139	402	130	403	0.76	Peptidase T		0
PEPT_STAAT	PEPT_STAAT	408	Peptidase_M20	-	207	9.2e-11	46.7	0.0	1	1	3.9e-13	2.0e-10	45.6001091003418	0.04	36	206	139	402	130	403	0.76	Peptidase T		0
PEPT_STAAW	PEPT_STAAW	408	Peptidase_M20	-	207	9.2e-11	46.7	0.0	1	1	3.9e-13	2.0e-10	45.6001091003418	0.04	36	206	139	402	130	403	0.76	Peptidase T		0
PEPT_STAA3	PEPT_STAA3	408	Peptidase_M20	-	207	9.2e-11	46.7	0.0	1	1	3.9e-13	2.0e-10	45.6001091003418	0.04	36	206	139	402	130	403	0.76	Peptidase T		0
PEPT_STAAE	PEPT_STAAE	408	Peptidase_M20	-	207	9.2e-11	46.7	0.0	1	1	3.9e-13	2.0e-10	45.6001091003418	0.04	36	206	139	402	130	403	0.76	Peptidase T		0
PEPT_STAAC	PEPT_STAAC	408	Peptidase_M20	-	207	9.2e-11	46.7	0.0	1	1	3.9e-13	2.0e-10	45.6001091003418	0.04	36	206	139	402	130	403	0.76	Peptidase T		0
PEPT_STAAS	PEPT_STAAS	408	Peptidase_M20	-	207	9.2e-11	46.7	0.0	1	1	3.9e-13	2.0e-10	45.6001091003418	0.04	36	206	139	402	130	403	0.76	Peptidase T		0
PEPT_BACTN	PEPT_BACTN	407	Peptidase_M20	-	207	9.7e-11	46.7	1.4	1	1	2.8e-13	1.5e-10	46.0550689697266	0.24	36	205	139	401	127	403	0.85	Peptidase T		0
PEPT_AERS4	PEPT_AERS4	407	Peptidase_M20	-	207	1.2e-10	46.3	0.0	1	1	3.9e-13	2.0e-10	45.6100044250488	0.02	36	206	137	400	129	401	0.85	Peptidase T		0
PEPT_STRS7	PEPT_STRS7	407	Peptidase_M20	-	207	1.3e-10	46.3	0.3	1	1	7.4e-13	3.9e-10	44.6879234313965	0.27	36	206	142	405	133	406	0.74	Peptidase T		0
PEPT_STRE4	PEPT_STRE4	407	Peptidase_M20	-	207	1.3e-10	46.3	0.3	1	1	7.4e-13	3.9e-10	44.6879234313965	0.27	36	206	142	405	133	406	0.74	Peptidase T		0
PEPT_BACAA	PEPT_BACAA	410	Peptidase_M20	-	207	1.4e-10	46.1	0.2	1	1	5.6e-13	2.9e-10	45.0821495056152	0.16	36	206	141	404	126	405	0.73	Peptidase T		0
PEPT_BACAN	PEPT_BACAN	410	Peptidase_M20	-	207	1.4e-10	46.1	0.2	1	1	5.6e-13	2.9e-10	45.0821495056152	0.16	36	206	141	404	126	405	0.73	Peptidase T	3ife_A	0
PEPT_BACAC	PEPT_BACAC	410	Peptidase_M20	-	207	1.4e-10	46.1	0.2	1	1	5.6e-13	2.9e-10	45.0821495056152	0.16	36	206	141	404	126	405	0.73	Peptidase T		0
PEPT_BACC1	PEPT_BACC1	410	Peptidase_M20	-	207	1.5e-10	46.1	0.1	1	1	6.3e-13	3.3e-10	44.9166641235352	0.07	36	206	141	404	125	405	0.71	Peptidase T		0
PEPT_LACP7	PEPT_LACP7	407	Peptidase_M20	-	207	1.9e-10	45.7	0.8	1	1	1.5e-12	7.8e-10	43.687614440918	0.24	37	206	141	403	130	404	0.80	Peptidase T		0
PEPT_BACMK	PEPT_BACMK	410	Peptidase_M20	-	207	2.0e-10	45.6	0.0	1	1	1.0e-12	5.4e-10	44.2214241027832	0.01	36	206	141	404	125	405	0.70	Peptidase T		0
PEPT_STRP6	PEPT_STRP6	407	Peptidase_M20	-	207	2.7e-10	45.2	0.1	1	1	1.3e-12	6.8e-10	43.8817100524902	0.08	36	205	142	404	133	406	0.82	Peptidase T		0
PEPT_STRPG	PEPT_STRPG	407	Peptidase_M20	-	207	2.7e-10	45.2	0.1	1	1	1.3e-12	6.8e-10	43.8817100524902	0.08	36	205	142	404	133	406	0.82	Peptidase T		0
PEPT_STRPF	PEPT_STRPF	407	Peptidase_M20	-	207	2.7e-10	45.2	0.1	1	1	1.3e-12	6.8e-10	43.8817100524902	0.08	36	205	142	404	133	406	0.82	Peptidase T		0
PEPT_STRP8	PEPT_STRP8	407	Peptidase_M20	-	207	2.7e-10	45.2	0.1	1	1	1.3e-12	6.8e-10	43.8817100524902	0.08	36	205	142	404	133	406	0.82	Peptidase T		0
PEPT_STRPQ	PEPT_STRPQ	407	Peptidase_M20	-	207	2.8e-10	45.1	0.0	1	1	1.3e-12	6.6e-10	43.9245376586914	0.02	36	205	142	404	133	406	0.82	Peptidase T		0
PEPT_STRP3	PEPT_STRP3	407	Peptidase_M20	-	207	2.8e-10	45.1	0.0	1	1	1.3e-12	6.6e-10	43.9245376586914	0.02	36	205	142	404	133	406	0.82	Peptidase T		0
PEPT_STAEQ	PEPT_STAEQ	412	Peptidase_M20	-	207	3.0e-10	45.1	0.1	1	1	1.3e-12	6.8e-10	43.8858680725098	0.11	36	206	139	402	115	403	0.79	Peptidase T		0
PEPT_STAES	PEPT_STAES	412	Peptidase_M20	-	207	3.0e-10	45.1	0.1	1	1	1.3e-12	6.8e-10	43.8858680725098	0.11	36	206	139	402	115	403	0.79	Peptidase T		0
PEPT_STRPD	PEPT_STRPD	407	Peptidase_M20	-	207	3.1e-10	45.0	0.0	1	1	1.6e-12	8.1e-10	43.6415252685547	0.03	36	205	142	404	134	406	0.82	Peptidase T		0
PEPT_STRPZ	PEPT_STRPZ	407	Peptidase_M20	-	207	3.2e-10	45.0	0.1	1	1	1.5e-12	8.0e-10	43.6536331176758	0.06	36	205	142	404	133	406	0.82	Peptidase T		0
PEPT_STRPM	PEPT_STRPM	407	Peptidase_M20	-	207	3.3e-10	44.9	0.0	1	1	1.5e-12	7.8e-10	43.683048248291	0.03	36	205	142	404	133	406	0.82	Peptidase T		0
PEPT_BACC0	PEPT_BACC0	410	Peptidase_M20	-	207	3.3e-10	44.9	0.0	1	1	1.5e-12	7.6e-10	43.7276420593262	0.03	36	206	141	404	128	405	0.70	Peptidase T		0
PEPT_STRPC	PEPT_STRPC	407	Peptidase_M20	-	207	3.3e-10	44.9	0.0	1	1	1.5e-12	7.8e-10	43.6870956420898	0.03	36	205	142	404	133	406	0.82	Peptidase T		0
PEPT_STRPB	PEPT_STRPB	407	Peptidase_M20	-	207	3.3e-10	44.9	0.0	1	1	1.5e-12	7.8e-10	43.6870956420898	0.03	36	205	142	404	133	406	0.82	Peptidase T		0
PEPT_STRP1	PEPT_STRP1	407	Peptidase_M20	-	207	3.4e-10	44.9	0.0	1	1	1.5e-12	7.8e-10	43.6885604858398	0.03	36	205	142	404	133	406	0.82	Peptidase T		0
PEPT_BACC3	PEPT_BACC3	410	Peptidase_M20	-	207	3.5e-10	44.8	0.0	1	1	1.5e-12	7.9e-10	43.6791496276855	0.02	36	206	141	404	125	405	0.71	Peptidase T		0
PEPT_BACAH	PEPT_BACAH	410	Peptidase_M20	-	207	3.5e-10	44.8	0.0	1	1	1.5e-12	7.9e-10	43.6791496276855	0.02	36	206	141	404	125	405	0.71	Peptidase T		0
PEPT_BACC7	PEPT_BACC7	410	Peptidase_M20	-	207	3.8e-10	44.7	0.0	1	1	1.8e-12	9.1e-10	43.4678535461426	0.03	36	206	141	404	132	405	0.70	Peptidase T		0
PEPT_BACCQ	PEPT_BACCQ	412	Peptidase_M20	-	207	3.9e-10	44.7	0.0	1	1	1.8e-12	9.2e-10	43.4472427368164	0.03	36	206	143	406	134	407	0.70	Peptidase T		0
PEPT_BACCZ	PEPT_BACCZ	412	Peptidase_M20	-	207	3.9e-10	44.7	0.0	1	1	1.6e-12	8.4e-10	43.5808029174805	0.02	36	206	143	406	127	407	0.71	Peptidase T		0
PEPT_BACHK	PEPT_BACHK	410	Peptidase_M20	-	207	4.9e-10	44.4	0.0	1	1	2.1e-12	1.1e-09	43.203369140625	0.03	36	206	141	404	125	405	0.71	Peptidase T		0
PEPT_STRZP	PEPT_STRZP	407	Peptidase_M20	-	207	6.1e-10	44.0	0.3	1	1	2.5e-12	1.3e-09	42.9936676025391	0.26	36	203	141	401	131	404	0.84	Peptidase T		0
PEPT_STRPJ	PEPT_STRPJ	407	Peptidase_M20	-	207	6.2e-10	44.0	0.3	1	1	2.5e-12	1.3e-09	42.9478225708008	0.25	36	203	141	401	132	404	0.84	Peptidase T		0
PEPT_STRR6	PEPT_STRR6	406	Peptidase_M20	-	207	6.6e-10	43.9	0.2	1	1	2.5e-12	1.3e-09	42.959114074707	0.20	36	205	141	403	131	405	0.85	Peptidase T		0
PEPT_STRP2	PEPT_STRP2	406	Peptidase_M20	-	207	6.6e-10	43.9	0.2	1	1	2.5e-12	1.3e-09	42.959114074707	0.20	36	205	141	403	131	405	0.85	Peptidase T		0
TET_PYRHO	TET_PYRHO	353	Peptidase_M20	-	207	6.6e-10	43.9	0.2	1	1	2.5e-12	1.3e-09	42.9572715759277	0.19	35	207	180	347	170	347	0.82	Tetrahedral aminopeptidase	6r8n_J	0
PEPT_STRSV	PEPT_STRSV	407	Peptidase_M20	-	207	6.8e-10	43.9	0.0	1	1	4.4e-12	2.3e-09	42.1717262268066	0.02	36	203	141	401	130	404	0.83	Peptidase T		0
PEPT_BACCN	PEPT_BACCN	410	Peptidase_M20	-	207	7.0e-10	43.8	0.0	1	1	4.2e-12	2.2e-09	42.2339973449707	0.02	36	205	141	403	124	405	0.70	Peptidase T		0
PEPT_STRZT	PEPT_STRZT	407	Peptidase_M20	-	207	7.5e-10	43.7	0.0	1	1	3.3e-12	1.7e-09	42.5938529968262	0.00	36	203	141	401	132	404	0.85	Peptidase T		0
PEPT_STRA5	PEPT_STRA5	406	Peptidase_M20	-	207	7.7e-10	43.7	0.1	1	1	2.7e-12	1.4e-09	42.8820648193359	0.09	36	206	141	404	129	405	0.84	Peptidase T		0
PEPT_STRA1	PEPT_STRA1	406	Peptidase_M20	-	207	7.7e-10	43.7	0.1	1	1	2.6e-12	1.4e-09	42.8955993652344	0.08	36	206	141	404	129	405	0.84	Peptidase T		0
PEPT_STRA3	PEPT_STRA3	406	Peptidase_M20	-	207	7.7e-10	43.7	0.1	1	1	2.7e-12	1.4e-09	42.8855819702148	0.09	36	206	141	404	129	405	0.84	Peptidase T		0
PEPT_STRU0	PEPT_STRU0	407	Peptidase_M20	-	207	7.8e-10	43.7	0.0	1	1	3.2e-12	1.6e-09	42.6367225646973	0.00	36	206	142	405	134	406	0.84	Peptidase T		0
PEPT_LACHE	PEPT_LACHE	413	Peptidase_M20	-	207	9.1e-10	43.5	0.2	1	1	3.0e-12	1.5e-09	42.7272415161133	0.16	36	205	143	405	137	407	0.80	Peptidase T		0
PEPT_STRPN	PEPT_STRPN	407	Peptidase_M20	-	207	9.4e-10	43.4	0.3	1	1	3.9e-12	2.0e-09	42.3354568481445	0.28	36	203	141	401	131	404	0.85	Peptidase T		0
PEPT_STRP7	PEPT_STRP7	407	Peptidase_M20	-	207	9.8e-10	43.4	0.3	1	1	4.0e-12	2.1e-09	42.2945556640625	0.26	36	203	141	401	132	404	0.85	Peptidase T		0
PEPT_STRPI	PEPT_STRPI	407	Peptidase_M20	-	207	1.3e-09	43.0	0.3	1	1	5.3e-12	2.8e-09	41.8953132629395	0.28	36	203	141	401	131	404	0.85	Peptidase T		0
PEPT_STRPS	PEPT_STRPS	407	Peptidase_M20	-	207	1.3e-09	42.9	0.3	1	1	5.5e-12	2.8e-09	41.8544120788574	0.26	36	203	141	401	132	404	0.85	Peptidase T		0
PEPT_CLOBM	PEPT_CLOBM	408	Peptidase_M20	-	207	1.8e-09	42.5	1.4	1	1	1.2e-11	6.4e-09	40.7071495056152	0.40	36	205	140	402	124	404	0.82	Peptidase T		0
PEPT_STRGC	PEPT_STRGC	408	Peptidase_M20	-	207	2.3e-09	42.2	0.0	1	1	1.6e-11	8.5e-09	40.3007164001465	0.00	36	203	141	401	132	404	0.84	Peptidase T		0
PEPT_LACSS	PEPT_LACSS	413	Peptidase_M20	-	207	2.3e-09	42.1	0.6	1	1	7.3e-12	3.8e-09	41.454158782959	0.60	36	202	144	403	132	407	0.80	Peptidase T		0
PEPT_CLOBJ	PEPT_CLOBJ	408	Peptidase_M20	-	207	2.3e-09	42.1	1.6	1	1	1.5e-11	7.8e-09	40.4191436767578	0.45	36	205	140	402	124	404	0.82	Peptidase T		0
PEPT_CLOB6	PEPT_CLOB6	408	Peptidase_M20	-	207	2.5e-09	42.0	1.6	1	1	1.5e-11	7.8e-09	40.4191436767578	0.45	36	205	140	402	124	404	0.82	Peptidase T		0
Y1009_YERPE	Y1009_YERPE	410	Peptidase_M20	-	207	3.1e-09	41.7	0.0	1	1	1.3e-11	6.9e-09	40.5953788757324	0.02	36	201	143	400	141	405	0.87	Peptidase T-like protein YPO1009/y3403/YP_3421		0
PEPT_CLOBK	PEPT_CLOBK	408	Peptidase_M20	-	207	3.2e-09	41.7	1.3	1	1	3.9e-11	2.0e-08	39.0599174499512	0.37	36	205	140	402	124	404	0.82	Peptidase T		0
PEPT_CLOBL	PEPT_CLOBL	408	Peptidase_M20	-	207	3.4e-09	41.6	1.3	1	1	4.0e-11	2.1e-08	39.0389518737793	0.39	36	205	140	402	124	404	0.82	Peptidase T		0
PEPT_LACLH	PEPT_LACLH	413	Peptidase_M20	-	207	3.5e-09	41.6	0.1	1	1	1.5e-11	7.8e-09	40.4174423217773	0.13	36	206	142	406	127	407	0.82	Peptidase T		0
PEPT_CLOAB	PEPT_CLOAB	408	Peptidase_M20	-	207	3.5e-09	41.5	0.5	1	1	1.8e-11	9.5e-09	40.1402778625488	0.20	36	206	140	403	124	404	0.77	Peptidase T		0
PEPT_CLOBH	PEPT_CLOBH	408	Peptidase_M20	-	207	5.8e-09	40.8	1.4	1	1	4.0e-11	2.1e-08	39.0389518737793	0.39	36	205	140	402	124	404	0.82	Peptidase T		0
PEPT_CLOB1	PEPT_CLOB1	408	Peptidase_M20	-	207	5.8e-09	40.8	1.4	1	1	4.0e-11	2.1e-08	39.0389518737793	0.39	36	205	140	402	124	404	0.82	Peptidase T		0
PEPT_STRZJ	PEPT_STRZJ	407	Peptidase_M20	-	207	5.9e-09	40.8	0.2	1	1	2.4e-11	1.3e-08	39.7337417602539	0.23	36	203	141	401	133	404	0.85	Peptidase T		0
PEPT_STRMU	PEPT_STRMU	406	Peptidase_M20	-	207	8.8e-09	40.3	0.0	1	1	6.6e-11	3.4e-08	38.3226089477539	0.01	36	202	140	399	133	402	0.84	Peptidase T		0
PEPT2_LACLC	PEPT2_LACLC	413	Peptidase_M20	-	207	9.7e-09	40.1	0.1	1	1	3.9e-11	2.0e-08	39.084545135498	0.13	36	206	142	406	127	407	0.82	Peptidase T		0
PEPT_LACLS	PEPT_LACLS	413	Peptidase_M20	-	207	9.7e-09	40.1	0.1	1	1	3.9e-11	2.0e-08	39.084545135498	0.13	36	206	142	406	127	407	0.82	Peptidase T		0
PEPT_LACLM	PEPT_LACLM	413	Peptidase_M20	-	207	9.7e-09	40.1	0.1	1	1	3.9e-11	2.0e-08	39.084545135498	0.13	36	206	142	406	127	407	0.82	Peptidase T		0
AMPX_VIBPR	AMPX_VIBPR	504	Peptidase_M20	-	207	1.1e-08	40.0	0.0	1	1	3.0e-11	1.6e-08	39.4372711181641	0.00	2	95	200	282	199	491	0.75	Bacterial leucyl aminopeptidase	3b3v_A	0
PEPT_LACLL	PEPT_LACLL	413	Peptidase_M20	-	207	1.1e-08	39.9	0.1	1	1	4.7e-11	2.4e-08	38.8178863525391	0.11	36	206	142	406	127	407	0.82	Peptidase T		0
PEPT_LACLA	PEPT_LACLA	413	Peptidase_M20	-	207	1.1e-08	39.9	0.1	1	1	4.7e-11	2.4e-08	38.8178863525391	0.11	36	206	142	406	127	407	0.82	Peptidase T		0
ROCB_BACSU	ROCB_BACSU	566	Peptidase_M20	-	207	1.2e-08	39.8	0.0	1	1	1.1e-10	5.7e-08	37.609561920166	0.00	5	93	124	203	121	221	0.80	Protein RocB		0
PEPT_STRS2	PEPT_STRS2	406	Peptidase_M20	-	207	1.4e-08	39.6	0.0	1	1	6.6e-11	3.4e-08	38.3153610229492	0.00	36	205	141	403	134	405	0.79	Peptidase T		0
PEPT_STRSY	PEPT_STRSY	406	Peptidase_M20	-	207	1.4e-08	39.6	0.0	1	1	6.6e-11	3.4e-08	38.3153610229492	0.00	36	205	141	403	134	405	0.79	Peptidase T		0
PEPT_LACLC	PEPT_LACLC	413	Peptidase_M20	-	207	1.6e-08	39.4	0.0	1	1	7.6e-11	3.9e-08	38.1266479492188	0.00	36	206	142	406	133	407	0.81	Peptidase T		0
YQJN_BACSU	YQJN_BACSU	547	Peptidase_M20	-	207	2.0e-08	39.1	0.0	1	1	1.1e-10	5.5e-08	37.6479835510254	0.00	25	166	124	338	78	469	0.72	Uncharacterized protein YqjN		0
Y555_METJA	Y555_METJA	350	Peptidase_M20	-	207	5.6e-08	37.6	0.1	1	1	2.0e-10	1.0e-07	36.7360382080078	0.10	29	206	168	344	156	345	0.74	Putative aminopeptidase MJ0555		0
YSDC_BACSU	YSDC_BACSU	361	Peptidase_M20	-	207	5.8e-08	37.6	0.4	1	1	2.1e-10	1.1e-07	36.6745262145996	0.38	35	206	180	348	156	349	0.78	Putative aminopeptidase YsdC	1vhe_A	0
AMP_HUNTH	AMP_HUNTH	330	Peptidase_M20	-	207	8.8e-08	37.0	0.0	1	1	3.1e-10	1.6e-07	36.1447830200195	0.05	36	205	167	329	165	330	0.76	Putative aminopeptidase		0
M28P2_ARTOC	M28P2_ARTOC	508	Peptidase_M20	-	207	5.9e-07	34.3	0.0	1	1	1.7e-09	9.1e-07	33.6789245605469	0.01	29	138	194	477	178	484	0.76	Probable zinc metalloprotease MCYG_04217		0
LAP1_MAGO7	LAP1_MAGO7	401	Peptidase_M20	-	207	1.3e-06	33.2	0.1	1	1	5.0e-09	2.6e-06	32.1749114990234	0.15	30	205	200	380	184	382	0.78	Leucine aminopeptidase 1		0
LAP1_PENRW	LAP1_PENRW	385	Peptidase_M20	-	207	1.4e-06	33.0	0.1	1	1	5.8e-09	3.0e-06	31.9660224914551	0.10	29	202	196	374	181	379	0.73	Leucine aminopeptidase 1		0
P20D2_MOUSE	P20D2_MOUSE	431	Peptidase_M20	-	207	1.6e-06	32.9	0.1	1	1	5.1e-09	2.6e-06	32.1612930297852	0.13	31	201	118	388	108	391	0.82	Peptidase M20 domain-containing protein 2		0
M28P2_UNCRE	M28P2_UNCRE	503	Peptidase_M20	-	207	1.6e-06	32.9	0.0	1	1	4.0e-09	2.1e-06	32.5097389221191	0.01	29	116	188	371	172	480	0.69	Probable zinc metalloprotease UREG_01421		0
M28P2_ARTGP	M28P2_ARTGP	500	Peptidase_M20	-	207	2.1e-06	32.5	0.0	1	1	5.6e-09	2.9e-06	32.0230255126953	0.01	28	120	187	449	170	479	0.68	Probable zinc metalloprotease MGYG_02393		0
P20D2_HUMAN	P20D2_HUMAN	436	Peptidase_M20	-	207	2.5e-06	32.2	0.0	1	1	7.8e-09	4.1e-06	31.5502529144287	0.05	28	197	119	389	111	395	0.80	Peptidase M20 domain-containing protein 2		0
LAP1_LEPMJ	LAP1_LEPMJ	388	Peptidase_M20	-	207	3.3e-06	31.8	0.0	1	1	2.1e-07	0.00011	26.9144515991211	0.13	30	199	199	373	183	381	0.64	Leucine aminopeptidase 1		0
AMPK_PYRFU	AMPK_PYRFU	346	Peptidase_M20	-	207	3.4e-06	31.8	0.1	1	1	1.7e-08	8.9e-06	30.437801361084	0.08	37	206	177	337	175	338	0.74	Lysyl aminopeptidase	4x8i_B	0
M28P2_ARTBC	M28P2_ARTBC	497	Peptidase_M20	-	207	4.6e-06	31.4	0.0	1	1	1.2e-08	6.1e-06	30.9661502838135	0.01	28	116	184	370	167	478	0.66	Probable zinc metalloprotease ARB_04732		0
M28P2_TRIVH	M28P2_TRIVH	497	Peptidase_M20	-	207	4.9e-06	31.3	0.0	1	1	1.3e-08	6.6e-06	30.8562641143799	0.01	28	116	184	369	167	476	0.66	Probable zinc metalloprotease TRV_03476		0
LAP1_ASPOR	LAP1_ASPOR	387	Peptidase_M20	-	207	5.3e-06	31.2	0.2	1	1	3.9e-08	2.0e-05	29.2749137878418	0.09	30	147	199	312	183	381	0.63	Leucine aminopeptidase 1		0
LAP1_ASPFN	LAP1_ASPFN	387	Peptidase_M20	-	207	5.3e-06	31.2	0.2	1	1	3.9e-08	2.0e-05	29.2749137878418	0.09	30	147	199	312	183	381	0.63	Leucine aminopeptidase 1		0
LAP1_PYRTT	LAP1_PYRTT	389	Peptidase_M20	-	207	6.3e-06	30.9	0.0	1	1	1.0e-07	5.2e-05	27.9331607818604	0.09	29	204	199	379	184	382	0.71	Leucine aminopeptidase 1		0
M28P3_VERA1	M28P3_VERA1	306	Peptidase_M20	-	207	7.4e-06	30.7	0.0	1	1	1.8e-08	9.4e-06	30.3582344055176	0.01	33	150	8	252	8	294	0.77	Probable zinc metalloprotease VDBG_06923		0
YHFE_BACSU	YHFE_BACSU	346	Peptidase_M20	-	207	7.7e-06	30.6	0.0	1	1	2.7e-08	1.4e-05	29.8065719604492	0.02	25	206	174	342	162	343	0.71	Putative aminopeptidase YhfE		0
CBPQ_MOUSE	CBPQ_MOUSE	470	Peptidase_M20	-	207	8.5e-06	30.5	0.0	1	1	3.3e-08	1.7e-05	29.4899005889893	0.01	32	83	295	346	285	455	0.86	Carboxypeptidase Q		0
M28P2_MAGO7	M28P2_MAGO7	502	Peptidase_M20	-	207	9.0e-06	30.4	0.1	1	1	2.7e-08	1.4e-05	29.7739410400391	0.05	30	150	195	448	178	491	0.79	Probable zinc metalloprotease MGG_02107		0
CBPQ_XENLA	CBPQ_XENLA	469	Peptidase_M20	-	207	9.9e-06	30.3	0.0	1	1	3.2e-08	1.7e-05	29.5583972930908	0.01	32	95	295	359	282	455	0.84	Carboxypeptidase Q		0
LAPA_ASPOR	LAPA_ASPOR	377	Peptidase_M20	-	207	1.0e-05	30.3	0.3	1	1	3.5e-08	1.8e-05	29.4185123443604	0.32	2	116	173	317	172	366	0.61	Leucine aminopeptidase A	7oez_A	0
M28P3_LEPMJ	M28P3_LEPMJ	502	Peptidase_M20	-	207	1.1e-05	30.2	0.0	1	1	3.5e-08	1.8e-05	29.4274597167969	0.02	3	187	177	366	175	380	0.72	Probable zinc metalloprotease Lema_P049800		0
CBPQ_BOVIN	CBPQ_BOVIN	472	Peptidase_M20	-	207	1.1e-05	30.1	0.0	1	1	4.4e-08	2.3e-05	29.1035709381104	0.01	32	83	297	348	288	456	0.89	Carboxypeptidase Q		0
LAP1_PYRTR	LAP1_PYRTR	389	Peptidase_M20	-	207	1.2e-05	30.1	0.1	1	1	4.9e-08	2.5e-05	28.9521751403809	0.11	29	204	199	379	184	382	0.73	Leucine aminopeptidase 1		0
LAP1_NEUCR	LAP1_NEUCR	402	Peptidase_M20	-	207	1.2e-05	30.0	0.1	1	1	4.8e-08	2.5e-05	28.9777145385742	0.07	29	186	203	362	188	386	0.71	Leucine aminopeptidase 1		0
CBPQ_RAT	CBPQ_RAT	472	Peptidase_M20	-	207	1.3e-05	29.9	0.0	1	1	5.0e-08	2.6e-05	28.9213924407959	0.01	32	83	297	348	286	459	0.87	Carboxypeptidase Q		0
LAP1_PODAN	LAP1_PODAN	395	Peptidase_M20	-	207	1.7e-05	29.5	0.1	1	1	1.0e-07	5.3e-05	27.8990249633789	0.04	30	184	200	356	184	380	0.73	Leucine aminopeptidase 1		0
CBPQ_PONAB	CBPQ_PONAB	472	Peptidase_M20	-	207	1.8e-05	29.5	0.0	1	1	7.2e-08	3.7e-05	28.4080390930176	0.02	32	80	297	345	286	456	0.88	Carboxypeptidase Q		0
CBPQ_HUMAN	CBPQ_HUMAN	472	Peptidase_M20	-	207	1.9e-05	29.4	0.0	1	1	7.6e-08	3.9e-05	28.3347911834717	0.02	32	80	297	345	286	456	0.89	Carboxypeptidase Q		0
LAP1_EMENI	LAP1_EMENI	390	Peptidase_M20	-	207	2.2e-05	29.1	0.1	1	1	9.5e-08	4.9e-05	28.01393699646	0.12	29	192	201	369	186	384	0.64	Leucine aminopeptidase 1		0
LAP1_ASPNC	LAP1_ASPNC	391	Peptidase_M20	-	207	2.3e-05	29.1	0.1	1	1	1.6e-07	8.5e-05	27.2432632446289	0.12	30	190	203	365	187	384	0.68	Leucine aminopeptidase 1		0
M28P3_PYRTT	M28P3_PYRTT	465	Peptidase_M20	-	207	2.4e-05	29.1	0.0	1	1	6.2e-08	3.2e-05	28.6072940826416	0.01	2	109	160	254	159	412	0.72	Probable zinc metalloprotease PTT_17836		0
M28P3_PYRTR	M28P3_PYRTR	434	Peptidase_M20	-	207	2.6e-05	28.9	0.0	1	1	6.6e-08	3.4e-05	28.519458770752	0.01	2	110	108	203	107	383	0.70	Probable zinc metalloprotease PTRG_04772		0
M28P2_LEPMJ	M28P2_LEPMJ	431	Peptidase_M20	-	207	2.6e-05	28.9	0.0	1	1	7.2e-08	3.7e-05	28.3993511199951	0.01	31	116	131	251	113	392	0.69	Probable zinc metalloprotease Lema_P086240		0
LAP1_COLGM	LAP1_COLGM	401	Peptidase_M20	-	207	2.9e-05	28.7	0.1	1	1	1.3e-07	6.7e-05	27.5810203552246	0.11	29	202	198	376	183	381	0.72	Leucine aminopeptidase 1		0
LAP1_PHANO	LAP1_PHANO	389	Peptidase_M20	-	207	4.1e-05	28.3	0.1	1	1	1.6e-07	8.3e-05	27.2619514465332	0.05	30	202	200	377	184	382	0.68	Leucine aminopeptidase 1		0
LAP1_NEOFI	LAP1_NEOFI	388	Peptidase_M20	-	207	4.3e-05	28.2	0.1	1	1	1.9e-07	9.7e-05	27.0513744354248	0.11	30	147	200	313	184	380	0.63	Leucine aminopeptidase 1		0
YD415_YEAST	YD415_YEAST	374	Peptidase_M20	-	207	4.7e-05	28.1	0.0	1	1	1.4e-07	7.0e-05	27.51003074646	0.01	29	115	188	278	173	367	0.68	Probable aminopeptidase YDR415C		0
